"video_id","author_link","create_time","author_avatar","thumbnail_url","video_diggcount","video_playcount","author_followers","author_followings","author_unique_id","author_nickname","video_sharecount","video_commentcount","signature"
"7405230432616271122","https://www.tiktok.com/@anhphibantao.hn","2024-08-20","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9d671eb4b50f6841581212a11eb9d835~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=b4233cff&x-expires=1752148800&x-signature=BfS9JNUUmXW8nX8nhxuV%2BXOItaw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/fcc494b8316b48fd91c0d13f5e74d739_1724164582~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=41fc2ef0&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=wF4YrgZSF3TiKBwWKjxoMJvK%2BZU%3D","15452","502267","295715","6","anhphibantao.hn","Anh Phi Công Nghệ","992","186","🪐Anh Phi có MacBook và iPad chính hãng giá tốt 🪐Hành tinh phụ kiện công nghệ"
"7508409073407167766","https://www.tiktok.com/@happydownloads","2025-05-25","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72f2111386d9baab4a8be75bb2b535fb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=13e7f257&x-expires=1752148800&x-signature=lfxcv5ZKj5GPUzsOBJUb0zjkmlE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/oU6GLFALnIqAiBSmIAAIIeUPIdZfQQAfIL7jAn~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=2f67140d&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=JqNycWs%2FTf%2BT%2BF0ZGJ6GBluCF9A%3D","60817","1199423","1564195","258","happydownloads","HappyDownloads","2386","256","iPad & Samsung tips 👇 my planner shop & Amazon favs 💌 rina@happydownloads.net"
"7351793326384762154","https://www.tiktok.com/@snehageorrge","2024-03-29","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64362161dd1d9b4db5dc3be1e32e5113~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=83150dec&x-expires=1752148800&x-signature=UO6M8HoxllswKWfSDUb9OJ8ctuE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/840cb6338bfc4c5aa97273cb0bfdb34c_1711722807~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=60534322&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=I5eK7Rizq%2FX3eCs7GFxJqnh8sfU%3D","140201","1080305","242727","107","snehageorrge","sneha | nursing student 🎀","2272","322","handwriting inspo + nursing 🎀📝 @Vital Influence  📧:sneha@vitalinfluence.com"
"7348339796462357765","https://www.tiktok.com/@stacey.studiess","2024-03-20","https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/010cc2bbaf017c55bfba30e4f36a48d3~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=264b5b22&x-expires=1752148800&x-signature=JuwfayIBRuj7OpUUFybjQWmDts4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oMrfkEjIBHpH0ABsoiP4A3CnEi2JDygB9xyKu9~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=622224c5&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=hal5T7B8Vm7rXioZdMHLiaIMXAk%3D","51934","1407176","100217","297","stacey.studiess","stacey.studiess","1751","272","4th year BS Accountancy  ·˚ ༘ College Student || Content Creator ·˚ ༘"
"7391751413275036935","https://www.tiktok.com/@stacey.studiess","2024-07-15","https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/010cc2bbaf017c55bfba30e4f36a48d3~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=264b5b22&x-expires=1752148800&x-signature=JuwfayIBRuj7OpUUFybjQWmDts4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/86177fdb1d9848a0a74b6e52aa6268f8_1721026295~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=65167e2a&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=WtNIMw0jLdLTSFJOKJprmJccr34%3D","146519","1077864","100217","297","stacey.studiess","stacey.studiess","3065","458","4th year BS Accountancy  ·˚ ༘ College Student || Content Creator ·˚ ༘"
"7342142916992765217","https://www.tiktok.com/@samhalleberg","2024-03-03","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6dcfc22869d0c6b4b4f2af286a65f2f5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=f74768d3&x-expires=1752148800&x-signature=rHbW3UjNx%2BQG6oBr%2FuMTdfZEKeI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/o8IPih7DAxoIoCBy8SniiHmeEAvPyqmkMoBiCV~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=b3e55776&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=g2ajdU4oHrNaO03qCQgPwEqh3UQ%3D","3903","92188","34111","1992","samhalleberg","samhalleberg","176","17","☕️study tips & tricks 🎥IG: @samhalleberg 900k+ 📝 collabs: sam@fluencify.io"
"7267074770787683616","https://www.tiktok.com/@semplicemente.alicez","2023-08-14","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1c2de8a1942147a6ace3a2e2dedd9f58~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=ce70b08a&x-expires=1752148800&x-signature=nOfNF9zzSPXWaS%2FlLUzgjqlOEPI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/7ce061dc032c41e48fe0c39171f79780_1712061891~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=0668adae&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=ANbzqTl4L7%2BSZ%2BfvHodEIAzveOM%3D","36368","512428","104559","43","semplicemente.alicez","ALICE🍙| studytok","276","114","🇮🇹Stationery & studytok 💌semplicemente.alicez@gmail.com  ⬇️links⬇️"
"7410376478879124757","https://www.tiktok.com/@by.swgmia","2024-09-03","https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d9930545ddfdfbc37ff85fbfbcc987e9~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=debf62e7&x-expires=1752148800&x-signature=tNTZdt%2FkxjljIcSI%2BqWogrM4VEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/86533609f03c4a16ae039b4bc3860cd5_1725362737~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=4650fe75&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=ZRuOtC3v4tBSXb80W4y1VFTXyjU%3D","21209","193436","240411","1072","by.swgmia","suong mai","486","108","IG: by.swgmia handwriting, study, tech, desk"
"7133641319666306309","https://www.tiktok.com/@alenotes17","2022-08-19","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cdead078808bf95351cf797423f1e0fc~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=7c7025a3&x-expires=1752148800&x-signature=gyoB8n9VGEYVdBVwQer%2FBOitOB0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/7ab0ee9f7a084976b8a6c59a9aee1ee2_1660930305~tplv-tiktokx-dmt-logom:tos-useast2a-v-0068/4e49c2cb52b5484d8ef9c0d8003f4e26.image?biz_tag=musically_video.video_cover&dr=16684&idc=maliva&ps=933b5bde&refresh_token=5db7672b&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=sKeZO5%2Fo38GvFGJLIyNYFVvJCAo%3D","371485","5443868","323425","224","alenotes17","Ale Notes","1996","755","🌈 Creando para inspirar🖍️ ✨💌mbonillapedroza1@gmail.com✨"
"6931697047275883781","https://www.tiktok.com/@elvira_drawings","2021-02-21","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/4f41e98f9931e097fe13a4103a4f875d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=bfc768cd&x-expires=1752148800&x-signature=0UJbP7c7WLUnLpsz95LM6zQQ1xA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/e888e75792744b0f97dda9280e95b4e1~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=0c9a9d57&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=csoGIEJAooNEwu%2B6yBdOIKSx03Y%3D","153213","1428234","646724","90","elvira_drawings","Elvira","3586","443","🇮🇹🇦🇱 Drawings ideas and tutorials Ig:elvira.drawings Youtube:elvira_drawings"
"7054547964726938881","https://www.tiktok.com/@thetoffeebrand","2022-01-18","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/09a31ec88483679680a5573281f06079~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=b0cf6a84&x-expires=1752148800&x-signature=Ua0P36GsSeZfCBCCYttg9yyBojg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/656c918f322d4f9fb85a41e0b6b38adf~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=f9c4baea&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=t%2F7MUvBIOsyJfPH2ZGuRmDDUGH0%3D","63418","1070951","108273","98","thetoffeebrand","Toffee","1283","350","EducationActivist Academic  thetoffeebrand@gmail.com"
"7164664750549388549","https://www.tiktok.com/@stickynotesshop","2022-11-11","https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/a1c8304a0c0a69ae5cf4808ae2658056~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=09440927&x-expires=1752148800&x-signature=iHD2hVl5gAbLTHd%2FMWI9fRJCMjo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/74ed6b5538424065ae4c8800b84a0745_1668153518~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=5abc4c86&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=4UdRgHVJaf%2FxbJyFUlm5FtGCJFE%3D","122666","4943216","107742","196","stickynotesshop","stickynotesshop","1612","315","✨SHOP NOW ✨ Click here"
"7174810704996863238","https://www.tiktok.com/@stickynotesshop","2022-12-08","https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/a1c8304a0c0a69ae5cf4808ae2658056~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=09440927&x-expires=1752148800&x-signature=iHD2hVl5gAbLTHd%2FMWI9fRJCMjo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ooEv6vEQJnA8CDgDScR1fkbCZwncBBXIdBFjfS~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=e07f5d3e&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=iFo4mIBUW5os6XeSM0TqrNZ9i7s%3D","319988","4200329","107742","196","stickynotesshop","stickynotesshop","5778","441","✨SHOP NOW ✨ Click here"
"7190440108259118341","https://www.tiktok.com/@bstudycorner","2023-01-19","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ow8FZQRqTojA2mXJ7YDfB8yERBmn6QMJxIbGeH~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=14582&idc=maliva&ps=13740610&refresh_token=4a6aeabe&shcp=9b759fb9&shp=c1333099&t=4d5b0474&x-expires=1751990400&x-signature=FFl2lWhDIbr9VZ4urIFJ1BoQEQU%3D","9354","145319","412125","113","bstudycorner","B Study","176","51","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7196893061115399467","https://www.tiktok.com/@writechpens","2023-02-06","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7345208080050683946~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=e1802236&x-expires=1752148800&x-signature=Nt5dDlISGDVE6Ier19C0HwnI%2BKk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/89a6190dfaf947eaad526631d5f7e1e7~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=733e12b2&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=rVv07Y7IEA39eSY1h9Et8JsKiR8%3D","119483","1763775","348473","1025","writechpens","WRITECH","3744","1762","Write Different. Creative pens and writing ideas to inspire. Shop here 👇🏻👇🏻"
"7215573957372546346","https://www.tiktok.com/@writechpens","2023-03-28","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7345208080050683946~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=e1802236&x-expires=1752148800&x-signature=Nt5dDlISGDVE6Ier19C0HwnI%2BKk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a072fa210c10490aabce7b95274862da_1680006739~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=a0fa216e&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=ZXoQVLTpDShRQRnVxT1YsSWTMVw%3D","10132","253558","348473","1025","writechpens","WRITECH","255","101","Write Different. Creative pens and writing ideas to inspire. Shop here 👇🏻👇🏻"
"7230500803453259035","https://www.tiktok.com/@bstudycorner","2023-05-07","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-aiso/160db5b8218d47dbb6bfa24a8857a207_1683482169~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=536d64b8&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=g10WINPIGmMo5ZR87IZ2pGvv9w4%3D","179197","1645772","412125","113","bstudycorner","B Study","997","239","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7244609643131964698","https://www.tiktok.com/@bstudycorner","2023-06-14","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/4a8c5c8a14a9406c9c896af92c010c7c_1686767134~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=4b25abc7&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=3RxFaZxkNUdgepLpTl%2FR2svpdUk%3D","655514","6174525","412125","113","bstudycorner","B Study","13350","2813","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7264259766308834603","https://www.tiktok.com/@kaybchung","2023-08-06","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/07313c4708870b163eae085578283a46~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=45a74f90&x-expires=1752148800&x-signature=ovjWYDcL7XCuN38p1kcto03oc%2FU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/owADF5xff4kgbB3Pr8n98QQpSzqRDV8gUOPEcC~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=c6f27156&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=NrxpRQg3IeL8nxw%2BCw7vDcsz5Yg%3D","437901","3277425","1781532","20","kaybchung","kay chung","2111","637","👩‍❤️‍👨 BF REVEAL @ 2MILL 💌 kay@sparkmedia.la ⬇️STUDY VLOG OUT NEOWWW⬇️"
"7316489555438341381","https://www.tiktok.com/@caramel.studyy","2023-12-25","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/88922098164b326759a16fd874619bf7~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=ecbeee6c&x-expires=1752148800&x-signature=1wyy2TJdqS47%2FaJ0tNGXhVgT23o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oACnAxkkeLiJ3EsNQOIGxkeeQ4oPAYTEDgSz1r~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=cbdda056&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=2a4%2BglyFS6TixFa4bssfcyCPbFc%3D","465081","5026902","121543","122","caramel.studyy","Caramel study","3601","2396","🗒️✏️ 💌 email for business inquiries: fannylaurensia7@gmail.com Product Link 🧸"
"7322677055580146990","https://www.tiktok.com/@snehageorrge","2024-01-11","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64362161dd1d9b4db5dc3be1e32e5113~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=83150dec&x-expires=1752148800&x-signature=UO6M8HoxllswKWfSDUb9OJ8ctuE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oIwtaSDyIFA7QHBnWDESJYE6D416fRbflFBEgB~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=18ef0ee0&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=MqV7WF7WIw6iI5fCXoYmlKztDxk%3D","101316","907803","242727","107","snehageorrge","sneha | nursing student 🎀","1477","433","handwriting inspo + nursing 🎀📝 @Vital Influence  📧:sneha@vitalinfluence.com"
"7395277814951333152","https://www.tiktok.com/@bstudycorner","2024-07-24","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/70e3e79712b94b5089a7e5074e200740_1721847302~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=7e07f587&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=iqqBdAGkXF6D9EYHNbVW35TxJ5I%3D","27298","392267","412125","113","bstudycorner","B Study","548","96","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7404808099510390032","https://www.tiktok.com/@by.swgmia","2024-08-19","https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d9930545ddfdfbc37ff85fbfbcc987e9~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=debf62e7&x-expires=1752148800&x-signature=tNTZdt%2FkxjljIcSI%2BqWogrM4VEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/9b19ffcbde23406eada6798a4fcbaa52_1724066248~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=39731454&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=3RmNNCY%2Fh2JwOjTRKzRiVkVBOn4%3D","2370844","18398589","240411","1072","by.swgmia","suong mai","145991","14027","IG: by.swgmia handwriting, study, tech, desk"
"7409220979672550657","https://www.tiktok.com/@starbeanies","2024-08-31","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c718a2cd4df9915167c78f9393eef71e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=d1cb366b&x-expires=1752148800&x-signature=Oq0WoorOP0KmQOOVjxMLRczJh38%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/526096a18bda4d2bb27fecff4a5dc9a9_1725093700~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=f6921494&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=YSJqmM0gHefLBdRq0A%2B4HqVBv%2BY%3D","355","10894","32066","22","starbeanies","StarBean🥀","21","5","For Collab/PR, Email📥 starbeanbusiness@gmail.com"
"7443658823887342866","https://www.tiktok.com/@by.swgmia","2024-12-02","https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d9930545ddfdfbc37ff85fbfbcc987e9~tplv-tiktokx-cropcenter:100:100.webp?dr=14579&refresh_token=debf62e7&x-expires=1752148800&x-signature=tNTZdt%2FkxjljIcSI%2BqWogrM4VEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogBBH9n0HMRRieOEiSA9tIIBNgkUT2wBFwfkE4~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=f2e1cf71&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=xJR6PUeMSJzqr4d%2BIM%2BZymd88bA%3D","411155","4698561","240411","1072","by.swgmia","suong mai","28501","1833","IG: by.swgmia handwriting, study, tech, desk"
"7461721453818301729","https://www.tiktok.com/@bstudycorner","2025-01-19","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e20a2b6813186c33c0aedc110fa0506d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6892d9e7&x-expires=1752148800&x-signature=pGssMZgnllqnjdbi4JKS%2BksTofI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/owEEDjnPeQAVvAJryUuwafA7aQE5nCDEnIORAF~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=e386d18f&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=82jF4fs4mAlmGc5QG0ubC4LmqY8%3D","122303","2166383","412125","113","bstudycorner","B Study","6041","1138","All things study, books, lifestyle Links in bio ✨📚 💌: bstudycorner@outlook.com"
"7494337471161847047","https://www.tiktok.com/@itsbutterpuff","2025-04-17","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/31e53cb520b47aa6dee5bba49efc8517~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=c2dca791&x-expires=1752148800&x-signature=g3gIRp3yuEpnRt3ZSZ0a1FHpfGg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=2472a6c6&idc=maliva","https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oofoA5tlpA4jARJwgEF9APUD9f20BETEBEBoBI~tplv-tiktokx-origin.image?biz_tag=musically_video.video_cover&dr=1370&idc=maliva&ps=933b5bde&refresh_token=027986a8&s=SEARCH&sc=cover&shcp=c1333099&shp=d05b14bd&t=bacd0480&x-expires=1752055200&x-signature=n29bZLnrRK08JgBgBrNcfK5hlqY%3D","2535","92750","284819","331","itsbutterpuff","🪐","85","18","Tips, Ideas, Inspo😻 ↘️Join WALLPAPERS telegram Channel↙️  207"
